id_transaction;date;id_produit;id_magasin;id_client;quantite;prix_unitaire
1595;2026-04-27;P049;M03;C778;1;3000
2359;2026-04-27;P021;M06;C488;3;2200
2360;2026-04-27;P017;M09;C569;2;2500
2381;2026-04-27;P025;M07;C671;3;3500
2599;2026-04-27;P045;M20;C540;2;8850
2617;2026-04-27;P030;M09;C398;2;6700
2733;2026-04-27;P013;M08;C584;6;3050
2743;2026-04-27;P028;M09;C496;2;11400
2765;2026-04-27;P043;M11;C457;3;3450
2781;2026-04-27;P013;M05;C772;1;2850
2835;2026-04-27;P017;M06;C543;4;2450
2933;2026-04-27;P028;M05;C611;1;12100
2975;2026-04-27;P015;M10;C691;2;6050
3027;2026-04-27;P001;M10;C313;1;2550
3082;2026-04-27;P020;M10;C573;3;8500
3162;2026-04-27;P024;M03;C621;6;6500
3207;2026-04-27;P050;M08;C496;2;18100
3218;2026-04-27;P043;M05;C329;2;3550
3313;2026-04-27;P007;M04;C798;4;3150
3344;2026-04-27;P016;M08;C479;1;7300
3694;2026-04-27;P048;M07;C796;2;1500
3792;2026-04-27;P045;M20;C589;2;8850
3824;2026-04-27;P003;M11;C714;3;1700
3825;2026-04-27;P008;M20;C735;3;4000
3999;2026-04-27;P024;M19;C508;2;6450
1055;2026-04-28;P006;M06;C324;1;21150
1104;2026-04-28;P002;M16;C637;1;11200
1684;2026-04-28;P012;M02;C305;2;5550
1842;2026-04-28;P002;M18;C773;1;10450
1934;2026-04-28;P046;M18;C554;3;72150
2115;2026-04-28;P001;M04;C418;1;2500
2174;2026-04-28;P004;M13;C538;1;2200
2441;2026-04-28;P027;M08;C563;6;1850
2636;2026-04-28;P002;M05;C602;2;10450
2702;2026-04-28;P008;M11;C355;3;3950
2753;2026-04-28;P003;M13;C493;1;1750
2779;2026-04-28;P047;M07;C392;10;22950
2823;2026-04-28;P003;M02;C691;1;1900
3225;2026-04-28;P024;M11;C437;2;6250
3380;2026-04-28;P005;M11;C442;1;4450
3568;2026-04-28;P045;M17;C675;1;8150
3578;2026-04-28;P031;M16;C555;1;8200
3933;2026-04-28;P038;M20;C591;1;534050
3938;2026-04-28;P036;M09;C498;2;81800
3995;2026-04-28;P004;M09;C508;10;2300
1074;2026-04-29;P002;M20;C761;3;11050
1368;2026-04-29;P014;M08;C704;1;3050
1544;2026-04-29;P044;M02;C711;1;9150
1565;2026-04-29;P001;M17;C496;2;2400
1605;2026-04-29;P048;M08;C616;1;1500
1713;2026-04-29;P020;M07;C662;1;8400
1777;2026-04-29;P023;M03;C594;2;9900
1918;2026-04-29;P049;M05;C347;3;3150
1952;2026-04-29;P019;M08;C664;2;1200
1958;2026-04-29;P048;M18;C379;2;1450
2190;2026-04-29;P041;M03;C792;1;17250
2316;2026-04-29;P019;M20;C793;3;1250
2326;2026-04-29;P010;M20;C630;5;4100
2470;2026-04-29;P045;M02;C345;1;8750
2472;2026-04-29;P020;M11;C558;1;8550
2610;2026-04-29;P002;M11;C359;3;10500
2657;2026-04-29;P007;M20;C444;6;3300
2760;2026-04-29;P031;M20;C776;2;7700
2870;2026-04-29;P017;M20;C391;1;2400
2947;2026-04-29;P018;M12;C398;3;3600
3154;2026-04-29;P024;M15;C310;1;6100
3280;2026-04-29;P020;M14;C430;3;8550
3322;2026-04-29;P019;M20;C582;1;1200
3370;2026-04-29;P003;M06;C480;1;1800
3763;2026-04-29;P043;M01;C377;1;3550
3764;2026-04-29;P030;M11;C479;1;6600
3769;2026-04-29;P028;M08;C539;1;12300
3990;2026-04-29;P004;M09;C713;2;2150
1008;2026-04-30;P031;M20;C449;1;8300
1029;2026-04-30;P018;M06;C393;3;3600
1150;2026-04-30;P043;M02;C485;1;3400
1182;2026-04-30;P048;M01;C712;3;1550
1454;2026-04-30;P049;M11;C567;6;2950
1499;2026-04-30;P043;M10;C314;2;3600
1564;2026-04-30;P043;M20;C417;4;3600
1677;2026-04-30;P029;M18;C359;2;2000
1896;2026-04-30;P024;M18;C737;2;6350
2236;2026-04-30;P019;M16;C610;1;1200
2245;2026-04-30;P047;M09;C638;5;22800
2257;2026-04-30;P005;M20;C594;4;4450
2317;2026-04-30;P030;M09;C564;3;6600
2327;2026-04-30;P017;M11;C550;1;2300
2632;2026-04-30;P002;M17;C716;2;10650
2766;2026-04-30;P008;M10;C638;2;3700
3242;2026-04-30;P018;M01;C345;2;3600
3342;2026-04-30;P021;M12;C334;4;2200
3463;2026-04-30;P020;M11;C352;1;8400
3692;2026-04-30;P003;M07;C434;3;1700
3781;2026-04-30;P006;M12;C606;3;20700
3829;2026-04-30;P020;M20;C343;3;8250
3865;2026-04-30;P031;M17;C365;2;8150
